algo,seed,timesteps,pct_of_training,wall_clock_min,success_rate_within_time_fraction,reached_at_all_rate,avg_steps_to_reach,avg_final_distance,avg_min_distance
td3,1,200000,20.0,26.35,0.3,0.3,89.66666666666667,0.07006672885960519,0.0665614761604468
td3,1,225000,22.5,29.958333333333332,0.2,0.2,82.5,0.04780277055166668,0.04780277055166668
td3,1,250000,25.0,33.6,0.4,0.4,80.25,0.03053917462478738,0.029812557696183427
td3,1,275000,27.5,37.21666666666667,0.2,0.2,96.5,0.04653975026952595,0.04653975026952595
td3,1,300000,30.0,40.9,0.7,0.7,81.14285714285714,0.01569314436646855,0.01562496086251185
td3,1,325000,32.5,44.53333333333333,0.5,0.5,87.6,0.023032612837812473,0.022350608726435066
td3,1,350000,35.0,48.233333333333334,0.5,0.5,97.6,0.02289624574962868,0.02289624574962868
td3,1,375000,37.5,51.93333333333333,0.0,0.0,,0.07010913033141644,0.07010913033141644
td3,1,400000,40.0,55.65,0.0,0.0,,0.06122967681213766,0.06122967681213766
td3,1,425000,42.5,59.4,0.7,0.7,86.42857142857143,0.018772590368793425,0.01873349269748812
td3,1,450000,45.0,63.11666666666667,0.0,0.0,,0.037235943228427514,0.037020731169428105
td3,1,475000,47.5,66.86666666666666,0.0,0.0,,0.03018310680463334,0.03006486714527134
td3,1,500000,50.0,70.63333333333334,0.4,0.4,80.0,0.02788389404322058,0.024830588305360054
td3,1,525000,52.5,74.38333333333334,0.4,0.4,85.5,0.030736265647459453,0.030559757290721128
td3,1,550000,55.0,78.2,0.4,0.4,77.25,0.03381244219587187,0.03381244219587187
td3,1,575000,57.5,81.95,0.7,0.7,83.42857142857143,0.021159052460164564,0.021159052460164564
td3,1,600000,60.0,85.76666666666667,0.6,0.6,80.16666666666667,0.01901536086684591,0.015262472192141316
td3,1,625000,62.5,89.56666666666666,0.3,0.3,83.33333333333333,0.045904334199547855,0.04324947671586858
td3,1,650000,65.0,93.35,0.8,0.8,85.375,0.016648760025368574,0.016648760025368574
td3,1,675000,67.5,97.16666666666667,0.1,0.1,78.0,0.03627911555084173,0.03510383768593667
td3,1,700000,70.0,101.0,0.8,0.8,77.125,0.011135236364142237,0.008335678252991174
td3,1,725000,72.5,104.83333333333333,0.8,0.8,78.75,0.01967687378694651,0.01967687378694651
td3,1,750000,75.0,108.65,0.4,0.4,82.75,0.02413362082026229,0.02413362082026229
