algo,seed,timesteps,pct_of_training,wall_clock_min,success_rate_within_time_fraction,reached_at_all_rate,avg_steps_to_reach,avg_final_distance,avg_min_distance
td3,0,200000,20.0,27.0,0.0,0.0,,0.08612862513279142,0.08607795713620978
td3,0,225000,22.5,30.6,0.0,0.0,,0.09890205354031818,0.09864557248257191
td3,0,250000,25.0,34.266666666666666,0.0,0.0,,0.06897439056519863,0.06897439056519863
td3,0,275000,27.5,37.9,0.0,0.0,,0.08365665140133745,0.08342077739390151
td3,0,300000,30.0,41.61666666666667,0.0,0.0,,0.06976897616015854,0.06494117476168651
td3,0,325000,32.5,45.266666666666666,0.0,0.0,,0.05963882592214916,0.05790422851413727
td3,0,350000,35.0,49.0,0.0,0.0,,0.062312793754720465,0.061733542476874584
td3,0,375000,37.5,52.7,0.0,0.0,,0.05868156831161512,0.058534743482794194
td3,0,400000,40.0,56.43333333333333,0.0,0.0,,0.06032195728265669,0.06018955519547146
td3,0,425000,42.5,60.18333333333333,0.0,0.0,,0.06017237038753258,0.0601286938633769
td3,0,450000,45.0,63.916666666666664,0.0,0.0,,0.057866432126375246,0.057866432126375246
td3,0,475000,47.5,67.65,0.0,0.0,,0.08977346979185744,0.08977346979185744
td3,0,500000,50.0,71.45,0.0,0.0,,0.07083405799246878,0.07064179305194121
td3,0,525000,52.5,75.23333333333333,0.0,0.0,,0.0654880802451199,0.06548393214788635
td3,0,550000,55.0,79.01666666666667,0.0,0.0,,0.054080370191417745,0.054039915457709156
td3,0,575000,57.5,82.81666666666666,0.0,0.0,,0.07031228408314598,0.0695314763068434
td3,0,600000,60.0,86.65,0.0,0.0,,0.07666475286087834,0.07640887149296363
td3,0,625000,62.5,90.45,0.0,0.0,,0.05677583508756119,0.056622062505594796
td3,0,650000,65.0,94.26666666666667,0.0,0.0,,0.06859389458825425,0.06674952641804308
td3,0,675000,67.5,98.08333333333333,0.0,0.0,,0.06362563173933758,0.06362563173933758
td3,0,700000,70.0,101.91666666666667,0.0,0.0,,0.07080204367038653,0.06655744066321151
td3,0,725000,72.5,105.76666666666667,0.0,0.0,,0.06129471177876285,0.06017268577188721
td3,0,750000,75.0,109.66666666666667,0.0,0.0,,0.08318390406135315,0.07739193461712787
td3,0,775000,77.5,113.53333333333333,0.0,0.0,,0.05716498484555983,0.05588990711387498
td3,0,800000,80.0,117.41666666666667,0.0,0.0,,0.053615161286047375,0.053615161286047375
td3,0,825000,82.5,121.275,0.0,0.0,,0.05710721988592595,0.055116276148706865
td3,0,850000,85.0,125.13333333333334,0.0,0.0,,0.06869040497458115,0.0670295427864519
td3,0,875000,87.5,129.00833333333333,0.0,0.0,,0.05157914848328662,0.05157914848328662
td3,0,900000,90.0,132.88333333333333,0.0,0.0,,0.07770896514016307,0.0746222912183682
td3,0,925000,92.5,136.78333333333333,0.0,0.0,,0.05902653434351979,0.0590224640504554
td3,0,950000,95.0,140.7,0.0,0.0,,0.0664806491452808,0.06563419637552674
td3,0,975000,97.5,144.58333333333334,0.0,0.0,,0.05802264013714494,0.05788661358018341
td3,0,1000000,100.0,148.48333333333332,0.0,0.0,,0.05697306337629872,0.05697306337629872
td3,1,25000,2.5,2.0083333333333333,0.0,0.0,,0.2329974820893193,0.21300309356095776
td3,1,50000,5.0,5.283333333333333,0.0,0.0,,0.20499712191190067,0.1924644766227509
td3,1,75000,7.5,8.55,0.0,0.0,,0.16431610122163395,0.1462014030701971
td3,1,100000,10.0,12.1,0.0,0.0,,0.18801762769117789,0.17143169032159744
td3,1,125000,12.5,15.85,0.0,0.0,,0.1308229404081192,0.1284090699158396
td3,1,150000,15.0,19.633333333333333,0.0,0.0,,0.2392413103252463,0.2190049847066658
td3,1,175000,17.5,23.333333333333332,0.0,0.0,,0.11871662793126839,0.1175336811712913
td3,1,200000,20.0,26.983333333333334,0.0,0.0,,0.10561074905130659,0.1053322096778981
td3,1,225000,22.5,30.6,0.0,0.0,,0.08841935827380842,0.0849809710951529
td3,1,250000,25.0,34.28333333333333,0.0,0.0,,0.1149369466185628,0.1149369466185628
td3,1,275000,27.5,37.93333333333333,0.0,0.0,,0.10922423468992452,0.10922423468992452
td3,1,300000,30.0,41.65,0.0,0.0,,0.14652115318838835,0.14652115318838835
td3,1,325000,32.5,45.31666666666667,0.0,0.0,,0.12500529565415375,0.12500529565415375
td3,1,350000,35.0,49.016666666666666,0.0,0.0,,0.11707573677874221,0.11700641297556762
td3,1,375000,37.5,52.766666666666666,0.0,0.0,,0.08568208394770269,0.08568208394770269
td3,1,400000,40.0,56.5,0.0,0.0,,0.11922279135704106,0.11922279135704106
td3,1,425000,42.5,60.275,0.0,0.0,,0.10990991428531298,0.10990991428531298
td3,1,450000,45.0,64.08333333333333,0.0,0.0,,0.09270793884474834,0.09270793884474834
td3,1,475000,47.5,67.86666666666666,0.0,0.0,,0.0690563473291348,0.0690563473291348
td3,1,500000,50.0,71.66666666666667,0.0,0.0,,0.05679381694141391,0.05679381694141391
td3,1,525000,52.5,75.49166666666666,0.0,0.0,,0.09259332961425443,0.09259332961425443
td3,1,550000,55.0,79.31666666666666,0.0,0.0,,0.11632222590154402,0.11629118317061153
td3,1,575000,57.5,83.18333333333334,0.0,0.0,,0.1499080268376873,0.14700590287324594
td3,1,600000,60.0,87.01666666666667,0.0,0.0,,0.09679467651274372,0.09679467651274372
td3,1,625000,62.5,90.85,0.0,0.0,,0.13292941115523466,0.13292941115523466
td3,1,650000,65.0,94.7,0.0,0.0,,0.11423610203708108,0.11423610203708108
td3,1,675000,67.5,98.56666666666666,0.0,0.0,,0.11120281165220554,0.11120281165220554
td3,1,700000,70.0,102.43333333333334,0.0,0.0,,0.07168557702797264,0.07168557702797264
td3,1,725000,72.5,106.3,0.0,0.0,,0.08115579070077791,0.08115579070077791
td3,1,750000,75.0,110.16666666666667,0.0,0.0,,0.0817838748621662,0.0817838748621662
td3,1,775000,77.5,114.075,0.0,0.0,,0.07658784959507567,0.07658784959507567
td3,1,800000,80.0,117.95,0.0,0.0,,0.058918570160765335,0.058918570160765335
td3,1,825000,82.5,121.85,0.0,0.0,,0.07290939153237788,0.07271129182205434
td3,1,850000,85.0,125.75,0.0,0.0,,0.058162192238954545,0.058162192238954545
td3,1,875000,87.5,129.61666666666667,0.0,0.0,,0.06306629617938957,0.06306629617938957
td3,1,900000,90.0,133.5,0.0,0.0,,0.08195940562510896,0.08195940562510896
td3,1,925000,92.5,137.43333333333334,0.0,0.0,,0.06349854868873653,0.06349854868873653
td3,1,950000,95.0,141.35,0.0,0.0,,0.06287955628125555,0.06287955628125555
td3,1,975000,97.5,145.25,0.0,0.0,,0.0663957573500619,0.0663957573500619
td3,1,1000000,100.0,149.03333333333333,0.0,0.0,,0.0688733852234631,0.06885938283446519
